Company,TypeName,Inches,Ram,OpSys,Weight_Kg,Price,SSD,HDD,Hybrid,Flash_Storage,Resolution,Touchscreen,Cpu_Brand,Cpu_Proc,Cpu_GHz,Gpu_Type
Asus,Notebook,15.6,4,Linux,2.1,27652.32,0,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
Lenovo,Notebook,14.0,8,Windows 10,1.7,63190.08,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Lenovo,Notebook,14.0,8,Windows 10,1.32,87912.0,256,0,0,0,1920x1080,False,Intel,Core i5,2.6,Intel HD
Dell,Gaming,15.6,16,Windows 10,3.21,147832.2864,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Asus,Gaming,17.3,16,Windows 10,2.9,128884.32,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Toshiba,Notebook,15.6,4,Windows 10,2.0,35644.32,0,500,0,0,1366x768,False,Intel,Core i3,2.4,Intel HD
Lenovo,Notebook,14.0,4,Chrome OS,1.5,17316.0,0,0,0,16,1366x768,False,Intel,Celeron Quad Core,1.6,Intel HD
Asus,Notebook,15.6,8,Windows 10,2.3,31435.2,0,128,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
Asus,Gaming,17.3,16,Windows 10,2.73,95850.72,512,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Dell,Gaming,17.3,32,Windows 10,4.42,163723.5792,512,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
HP,Notebook,17.3,8,Windows 10,2.63,48484.8,0,1000,0,0,1600x900,False,Intel,Core i5,2.5,Nvidia GeForce
Dell,Notebook,15.6,8,Windows 10,2.18,38041.3872,128,0,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
HP,Ultrabook,14.0,8,Windows 7,1.54,99633.6,512,0,0,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
Dell,Notebook,15.6,4,Windows 10,2.18,39373.92,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,AMD Radeon
HP,2 in 1 Convertible,11.6,4,Chrome OS,1.4,32767.2,0,0,0,32,1366x768,True,Intel,Celeron Dual Core,1.1,Intel HD
Asus,Ultrabook,13.3,8,Windows 10,1.45,54665.28,512,0,0,0,1920x1080,False,Intel,Core i5,2.3,Nvidia GeForce
HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,121318.56,256,0,0,0,1920x1080,True,Intel,Core i5,2.5,Intel HD
HP,Ultrabook,14.0,8,Windows 10,1.54,78215.04,512,0,0,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
HP,Notebook,15.6,4,No OS,1.86,15930.72,128,0,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Asus,Gaming,15.6,16,Windows 10,2.1,101178.72,128,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Dell,Notebook,17.3,8,Linux,2.83,46087.2,0,1000,0,0,1920x1080,False,Intel,Core i7,2.7,AMD Radeon
Lenovo,Ultrabook,14.0,8,Windows 10,1.96,101391.84,256,0,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Asus,Notebook,15.6,8,Windows 10,2.3,41931.36,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Dell,Notebook,15.6,8,Windows 10,1.9,50349.6,128,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
Asus,Notebook,15.6,4,Windows 10,2.0,23922.72,0,1000,0,0,1366x768,False,Intel,Pentium Quad Core,1.1,Intel HD
HP,2 in 1 Convertible,13.3,8,Windows 10,1.28,136343.52,256,0,0,0,1920x1080,True,Intel,Core i7,2.8,Intel HD
Dell,Notebook,13.3,8,Windows 10,1.62,34578.72,0,1000,0,0,1920x1080,True,Intel,Core i5,2.3,Intel HD
Lenovo,Notebook,15.6,4,No OS,2.2,24988.32,0,1000,0,0,1920x1080,False,Intel,Core i3,2.0,Intel HD
Lenovo,Notebook,15.6,8,Windows 10,2.3,45323.1648,0,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
HP,Notebook,15.6,8,Windows 10,1.84,71874.72,256,0,0,0,1920x1080,False,Intel,Core i5,2.6,AMD Radeon
Toshiba,Notebook,13.3,4,Windows 10,1.05,68464.8,128,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
Lenovo,Gaming,15.6,8,No OS,2.5,54185.76,0,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
Dell,Ultrabook,13.3,16,Windows 10,1.29,119347.2,512,0,0,0,3200x1800,True,Intel,Core i7,2.5,Intel Iris
HP,Notebook,15.6,4,Windows 10,2.07,48484.8,0,500,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,58341.6,256,0,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,103896.0,256,0,0,0,1920x1080,True,Intel,Core i7,2.7,Intel HD
Acer,Notebook,14.0,8,Windows 10,1.56,48058.56,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
Dell,Workstation,15.6,8,Windows 10,2.23,94731.84,0,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia Quadro
Lenovo,Notebook,15.6,4,Windows 10,2.38,56210.4,0,500,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
Lenovo,Notebook,15.6,4,No OS,2.2,25521.12,0,1000,0,0,1920x1080,False,Intel,Core i3,2.0,AMD Radeon
Toshiba,Notebook,15.6,8,Windows 10,2.0,73952.64,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Intel HD
Lenovo,Notebook,13.3,4,Windows 10,1.44,39160.8,180,0,0,0,1920x1080,False,Intel,Core i3,2.4,Intel HD
Samsung,Ultrabook,15.0,16,Windows 10,1.23,98514.72,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Dell,Ultrabook,12.5,8,Windows 10,1.6,90043.2,256,0,0,0,1920x1080,False,Intel,Core i7,2.8,Intel HD
Asus,Notebook,15.6,4,Linux,2.0,21258.1872,0,1000,0,0,1366x768,False,Intel,Pentium Quad Core,1.1,Intel HD
Xiaomi,Ultrabook,13.3,8,Windows 10,1.28,49816.8,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Nvidia GeForce
Dell,Notebook,15.6,4,Windows 10,2.18,48618.0,128,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
HP,Notebook,15.6,4,Windows 10,2.04,44701.92,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,90576.0,256,0,0,0,1920x1080,True,Intel,Core i5,2.5,Intel HD
HP,2 in 1 Convertible,15.6,4,Windows 10,2.3,36486.144,0,500,0,0,1366x768,True,Intel,Core i5,2.5,Intel HD
Asus,Notebook,14.1,4,Windows 10,1.65,18541.44,0,0,0,32,1366x768,False,Intel,Celeron Dual Core,1.1,Intel HD
Lenovo,Notebook,15.6,8,Windows 10,2.2,35644.32,0,1000,0,0,1920x1080,False,Intel,Core i7,2.5,Nvidia GeForce
Dell,Notebook,15.6,4,Windows 10,2.2,19660.32,0,500,0,0,1366x768,False,Intel,Pentium Quad Core,1.6,Intel HD
HP,2 in 1 Convertible,13.3,4,Windows 10,1.28,95850.72,256,0,0,0,1920x1080,True,Intel,Core i5,2.5,Intel HD
Dell,Notebook,15.6,4,Linux,2.18,24279.696,0,1000,0,0,1366x768,False,Intel,Core i3,2.0,AMD Radeon
Asus,Gaming,17.3,12,Windows 10,2.2,72988.272,128,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
Acer,Netbook,11.6,4,Chrome OS,1.25,15824.16,0,0,0,32,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Lenovo,Notebook,17.3,4,Windows 10,2.8,20193.12,0,500,0,0,1600x900,False,AMD,A-Series,2.2,AMD Radeon
HP,Notebook,14.0,4,Windows 10,1.95,67399.2,128,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
HP,2 in 1 Convertible,13.3,16,Windows 10,1.42,74538.72,256,0,0,0,3200x1800,True,Intel,Core i7,2.7,Intel HD
Samsung,Ultrabook,15.0,8,Windows 10,1.17,90522.72,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Intel HD
Lenovo,Ultrabook,14.0,8,Windows 10,1.32,95850.72,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
MSI,Gaming,17.3,16,Windows 10,2.43,141138.72,512,2000,0,0,3840x2160,False,Intel,Core i7,2.6,Nvidia GeForce
Toshiba,Notebook,13.3,8,Windows 10,1.05,78588.0,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
Dell,Gaming,15.6,8,Linux,2.62,49497.12,0,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
HP,Notebook,15.6,8,Windows 10,2.04,47952.0,0,1000,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Dell,Notebook,15.6,4,Windows 10,2.18,32713.92,0,1000,0,0,1366x768,False,Intel,Core i3,2.0,AMD Radeon
Dell,Notebook,15.6,8,Windows 10,1.9,49816.8,0,500,0,0,1920x1080,False,Intel,Core i5,2.6,Intel HD
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,107257.968,512,0,0,0,3200x1800,True,Intel,Core i7,1.3,Intel HD
Asus,Gaming,17.3,32,Windows 10,3.58,68145.12,512,0,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,87858.72,256,0,0,0,1920x1080,True,Intel,Core i7,1.3,Intel HD
Lenovo,Ultrabook,14.0,8,Windows 10,1.13,109170.72,0,0,0,256,1920x1080,False,Intel,Core i7,2.7,Intel HD
Lenovo,Notebook,15.6,8,Windows 10,1.95,104588.1072,512,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
LG,Ultrabook,15.6,16,Windows 10,1.08,111834.72,512,0,0,0,1920x1080,True,Intel,Core i7,2.7,Intel HD
HP,Netbook,12.5,8,Windows 10,1.26,79014.24,512,0,0,0,1920x1080,False,Intel,Core i7,2.7,Intel HD
Acer,Notebook,15.6,4,Chrome OS,2.2,19127.52,0,0,0,16,1920x1080,False,Intel,Celeron Dual Core,1.5,Intel HD
Lenovo,Notebook,15.6,8,Windows 10,2.6,42037.92,128,1000,0,0,1920x1080,False,Intel,Core i5,2.3,Nvidia GeForce
LG,Ultrabook,14.0,8,Windows 10,0.98,101178.72,512,0,0,0,1920x1080,True,Intel,Core i7,2.7,Intel HD
Dell,Notebook,14.0,8,Windows 10,1.6,64202.4,256,0,0,0,1920x1080,False,Intel,Core i5,2.8,Intel HD
HP,Ultrabook,12.5,8,Windows 10,1.09,165168.0,240,0,0,0,3840x2160,True,Intel,Core M,1.2,Intel HD
Lenovo,Notebook,15.6,6,Windows 10,2.2,42037.92,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
HP,Notebook,15.6,8,Windows 10,2.04,54291.7872,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Acer,Notebook,15.6,4,Windows 10,2.4,26586.72,0,1000,0,0,1920x1080,False,Intel,Core i3,2.4,Intel HD
Lenovo,Notebook,13.3,4,Windows 10,1.44,46939.68,128,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
HP,Notebook,13.3,8,Windows 10,1.49,51148.8,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
MSI,Gaming,17.3,16,Windows 10,2.7,85194.72,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Dell,Gaming,15.6,16,Windows 10,2.6,71874.72,128,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
MSI,Gaming,15.6,8,Windows 10,2.2,59668.8048,128,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
Dell,Notebook,15.6,4,Windows 10,2.18,36496.2672,0,1000,0,0,1366x768,False,Intel,Core i5,2.5,AMD Radeon
HP,Ultrabook,15.6,8,Windows 10,1.84,69103.6272,256,0,0,0,1920x1080,False,Intel,Core i7,2.5,AMD Radeon
Lenovo,2 in 1 Convertible,13.3,8,Windows 10,1.37,97236.0,512,0,0,0,1920x1080,True,Intel,Core i5,2.5,Intel HD
Dell,Notebook,15.6,4,Windows 10,1.95,38889.072,0,500,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,87912.0,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Intel HD
HP,Notebook,15.6,8,Windows 10,2.31,62071.2,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Dell,Notebook,15.6,4,Windows 10,2.18,37725.4368,0,1000,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
HP,Notebook,14.0,4,Windows 10,1.95,61218.72,0,500,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
Lenovo,Notebook,15.6,4,Windows 10,2.2,16463.52,0,1000,0,0,1366x768,False,Intel,Pentium Quad Core,1.1,Intel HD
HP,Ultrabook,12.5,4,Windows 10,1.26,84129.12,0,500,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,15.6,4,No OS,1.86,15392.592,0,1000,0,0,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,95850.72,1000,0,0,0,3200x1800,True,Intel,Core i7,2.2,Intel Iris
Toshiba,Notebook,14.0,4,Windows 10,1.47,58874.4,128,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Netbook,12.5,8,Windows 10,1.26,88924.32,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Dell,Notebook,15.6,4,Windows 10,2.18,29762.208,0,1000,0,0,1366x768,False,Intel,Core i3,2.0,Intel HD
MSI,Gaming,15.6,8,Windows 10,2.2,63882.72,128,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Dell,Gaming,17.3,16,Windows 10,4.36,146946.24,512,1000,0,0,2560x1440,False,Intel,Core i7,2.7,Nvidia GeForce
HP,Gaming,17.3,8,Windows 10,2.75,74538.72,128,1000,0,0,1920x1080,False,Intel,Core i5,2.3,Nvidia GeForce
Asus,Notebook,17.3,4,Windows 10,2.8,28238.4,0,1000,0,0,1600x900,False,Intel,Pentium Quad Core,1.6,Nvidia GeForce
Acer,Notebook,15.6,4,Windows 10,2.23,32980.32,0,500,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
Toshiba,Notebook,15.6,8,Windows 10,2.2,59620.32,256,0,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
Lenovo,2 in 1 Convertible,11.3,8,Windows 10,1.1,69210.72,256,0,0,0,1920x1080,True,Intel,Core M,1.2,Intel HD
Lenovo,Gaming,15.6,16,Windows 10,2.5,53226.72,512,1000,0,0,1920x1080,False,AMD,FX,2.1,AMD Radeon
Dell,Ultrabook,12.5,8,Windows 10,1.36,78438.816,256,0,0,0,1920x1080,True,Intel,Core i5,2.5,Intel HD
Lenovo,Notebook,15.6,8,No OS,2.2,36496.8,0,1000,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Dell,Notebook,17.3,4,Windows 10,2.36,35111.52,0,1000,0,0,1600x900,False,Intel,Core i3,2.0,AMD Radeon
Acer,Notebook,14.0,4,Chrome OS,1.68,18594.72,0,0,0,32,1366x768,False,Intel,Celeron Dual Core,1.6,Intel HD
HP,Workstation,15.6,8,Windows 10,2.0,119826.72,8,0,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia Quadro
Dell,Ultrabook,14.0,8,Windows 10,1.36,94572.0,256,0,0,0,1920x1080,False,Intel,Core i7,2.8,Intel HD
Toshiba,Notebook,13.3,8,Windows 7,1.2,77788.8,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Asus,2 in 1 Convertible,12.5,8,Chrome OS,1.2,61751.52,0,0,0,64,1920x1080,False,Intel,Core M,1.2,Intel HD
Lenovo,Ultrabook,14.0,8,Windows 10,1.7,79333.3872,256,0,0,0,1920x1080,False,Intel,Core i7,2.6,Intel HD
Dell,Gaming,17.3,16,Windows 10,4.36,168045.12,512,1000,0,0,3840x2160,False,Intel,Core i7,2.8,Nvidia GeForce
Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,101178.72,256,0,0,0,1920x1080,True,Intel,Core i5,1.2,Intel HD
HP,2 in 1 Convertible,11.6,4,Windows 10,1.45,41292.0,256,0,0,0,1366x768,True,Intel,Pentium Quad Core,1.1,Intel HD
Dell,Ultrabook,13.3,8,Windows 10,1.3,67559.04,256,0,0,0,3200x1800,False,Intel,Core i7,2.5,Intel HD
Acer,2 in 1 Convertible,11.6,4,Chrome OS,1.25,20725.92,0,0,0,32,1366x768,True,Intel,Celeron Dual Core,1.6,Intel HD
Toshiba,Notebook,13.3,8,Windows 10,1.2,81784.8,256,0,0,0,1920x1080,False,Intel,Core i5,2.4,Intel HD
Lenovo,Ultrabook,12.5,8,Windows 10,1.36,93772.8,256,0,0,0,1920x1080,False,Intel,Core i5,2.6,Intel HD
Acer,Notebook,15.6,12,Windows 10,2.4,53759.52,128,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
Toshiba,Ultrabook,12.5,8,Windows 10,1.1,95371.2,512,0,0,0,1920x1080,True,Intel,Core i7,2.7,Intel HD
HP,Notebook,15.6,8,Windows 10,2.04,45101.52,0,1000,0,0,1366x768,False,Intel,Core i5,2.5,Nvidia GeForce
Dell,Notebook,15.6,4,Linux,2.25,24808.2336,0,1000,0,0,1366x768,False,Intel,Core i3,2.0,AMD Radeon
Dell,Notebook,15.6,4,Windows 10,1.9,43956.0,0,500,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
HP,Notebook,15.6,4,Windows 10,2.04,36496.8,0,500,0,0,1920x1080,False,Intel,Core i3,2.4,Intel HD
Dell,Gaming,17.3,32,Windows 10,4.42,167778.72,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Lenovo,Notebook,15.6,6,Windows 10,2.4,37029.6,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
Dell,2 in 1 Convertible,13.3,16,Windows 10,1.22,101178.72,512,0,0,0,3200x1800,True,Intel,Core i7,1.3,Intel HD
Dell,Ultrabook,14.0,8,Windows 10,1.5,104587.5744,256,0,0,0,2560x1440,True,Intel,Core i7,2.6,Intel HD
Dell,Gaming,17.3,32,Windows 10,4.42,149184.0,256,1000,0,0,1920x1080,False,Intel,Core i7,2.6,Nvidia GeForce
Toshiba,Notebook,14.0,8,Windows 10,1.95,62870.4,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Asus,Gaming,17.3,16,Windows 10,2.73,109218.672,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
HP,Notebook,15.6,8,Windows 10,2.04,52161.12,128,1000,0,0,1920x1080,False,Intel,Core i5,2.7,Nvidia GeForce
Lenovo,Notebook,14.0,4,Windows 7,1.7,53386.56,0,0,508,0,1366x768,False,Intel,Core i5,2.3,Intel HD
Asus,2 in 1 Convertible,15.6,16,Windows 10,2.3,95850.72,512,2000,0,0,3840x2160,True,Intel,Core i7,2.7,Nvidia GeForce
Asus,Gaming,17.3,16,Windows 10,2.99,93186.72,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Dell,2 in 1 Convertible,15.6,12,Windows 10,2.19,69210.72,512,0,0,0,1920x1080,True,Intel,Core i7,2.7,Intel HD
Toshiba,Notebook,13.3,4,Windows 7,1.2,63669.6,128,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Lenovo,Notebook,15.6,6,Windows 10,2.2,29250.72,256,0,0,0,1920x1080,False,AMD,A-Series,3.6,AMD Radeon
Fujitsu,Notebook,15.6,4,Windows 10,2.3,34578.72,256,0,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
Toshiba,Notebook,14.0,4,Windows 10,1.75,48751.2,0,500,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
Dell,Notebook,15.6,4,Windows 10,2.25,31914.72,0,500,0,0,1366x768,False,Intel,Core i5,2.5,AMD Radeon
HP,Notebook,15.6,8,Windows 10,2.04,42943.68,0,1000,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
Lenovo,Gaming,15.6,8,Windows 10,2.5,63349.92,128,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
Dell,Notebook,15.6,8,Windows 10,2.36,39906.72,0,1000,0,0,1366x768,False,Intel,Core i7,2.7,AMD Radeon
Dell,Notebook,14.0,8,Windows 10,1.6,59620.32,128,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
HP,Netbook,12.5,8,Windows 10,0.97,101658.24,512,0,0,0,1920x1080,False,Intel,Core M,1.2,Intel HD
HP,Notebook,15.6,4,Windows 10,2.1,26586.72,128,1000,0,0,1920x1080,False,Intel,Core i3,2.0,AMD Radeon
Lenovo,Notebook,15.6,4,No OS,1.9,14418.6336,128,0,0,0,1366x768,False,Intel,Celeron Dual Core,1.1,Intel HD
Lenovo,Notebook,15.6,8,Windows 10,2.3,71874.72,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
Asus,Notebook,13.3,8,Windows 10,1.4,61272.0,256,0,0,0,3200x1800,False,Intel,Core i5,2.5,Intel HD
HP,Ultrabook,13.3,8,Windows 10,1.11,71874.72,256,0,0,0,1920x1080,True,Intel,Core i7,2.7,Intel HD
Acer,Notebook,15.6,4,Windows 10,2.4,20246.4,0,500,0,0,1366x768,False,Intel,Pentium Quad Core,1.1,Intel HD
Asus,Gaming,15.6,16,Windows 10,2.5,95850.72,256,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
HP,Ultrabook,14.0,8,Windows 10,1.48,111301.92,512,0,0,0,1920x1080,False,Intel,Core i7,2.7,Intel HD
Acer,Gaming,15.6,8,Windows 10,2.7,67132.8,128,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
HP,Notebook,13.3,8,Windows 10,1.34,63349.92,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
Dell,Notebook,15.6,4,Windows 10,2.18,29144.16,128,0,0,0,1366x768,False,Intel,Core i3,2.4,Intel HD
HP,Notebook,14.0,4,Windows 10,1.64,41505.12,0,500,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
Toshiba,Notebook,13.3,4,Windows 10,1.2,63669.6,128,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,14.0,4,Windows 10,1.48,58607.4672,256,0,0,0,1366x768,False,Intel,Core i5,2.4,Intel HD
HP,Notebook,14.0,4,Windows 10,1.95,64202.4,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
HP,Ultrabook,14.0,8,Windows 7,1.43,77202.72,256,0,0,0,1920x1080,False,Intel,Core i7,2.6,Intel HD
HP,Notebook,14.0,8,Windows 10,1.64,55904.5728,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
HP,Notebook,14.0,4,Windows 10,1.64,36443.52,0,500,0,0,1366x768,False,Intel,Core i3,2.4,Intel HD
Dell,Gaming,15.6,8,Windows 10,2.65,50562.72,0,0,1000,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
HP,Ultrabook,12.5,4,Windows 10,1.26,81997.92,0,500,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
HP,Notebook,14.0,4,Windows 10,1.48,84715.2,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
HP,Ultrabook,14.0,8,Windows 10,1.54,100550.5488,256,0,0,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
HP,Notebook,13.3,4,Windows 10,1.49,42624.0,0,500,0,0,1366x768,False,Intel,Core i3,2.4,Intel HD
Toshiba,Notebook,13.3,8,Windows 10,1.5,64468.8,256,0,0,0,1366x768,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,15.6,4,Windows 10,2.04,41025.0672,256,0,0,0,1366x768,False,Intel,Core i3,2.4,Intel HD
Lenovo,Notebook,17.3,16,Windows 7,2.4,158135.04,512,0,0,0,3840x2160,False,Intel,Core i7,2.7,Nvidia Quadro
Toshiba,Notebook,14.0,8,Windows 10,1.47,79387.2,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,14.0,8,Windows 10,1.43,118761.12,256,0,0,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
Dell,2 in 1 Convertible,15.6,4,Windows 10,2.08,42410.3472,0,1000,0,0,1920x1080,True,Intel,Core i3,2.3,Intel HD
Toshiba,Ultrabook,13.3,8,Windows 10,1.2,84715.2,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,13.3,8,Windows 10,1.11,61218.72,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
HP,Notebook,14.0,8,Windows 10,1.64,63159.7104,256,0,0,0,1920x1080,False,Intel,Core i7,2.7,Nvidia GeForce
Dell,Notebook,15.6,8,Windows 10,2.09,55754.3232,0,500,0,0,1920x1080,False,Intel,Core i5,2.4,Intel HD
HP,Ultrabook,12.5,4,Windows 10,1.26,83063.52,256,0,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
HP,Notebook,14.0,4,Windows 10,2.31,63349.92,0,500,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
HP,Notebook,14.0,4,Windows 10,1.95,56476.8,0,500,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
Dell,Ultrabook,13.3,8,Windows 10,1.29,86526.72,256,0,0,0,3200x1800,True,Intel,Core i5,2.5,Intel HD
HP,Notebook,17.3,8,Windows 10,2.63,57542.4,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Nvidia GeForce
HP,Notebook,14.0,4,Windows 10,1.64,51841.44,256,0,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
Acer,Notebook,15.6,6,Windows 10,2.1,21791.52,0,1000,0,0,1366x768,False,AMD,A-Series,3.0,AMD Radeon
MSI,Gaming,17.3,8,Windows 10,2.7,63499.104,128,1000,0,0,1920x1080,False,Intel,Core i7,2.8,Nvidia GeForce
HP,Notebook,14.0,8,Windows 7,1.95,63669.6,256,0,0,0,1920x1080,False,Intel,Core i5,2.3,Intel HD
HP,Notebook,15.6,8,Windows 10,1.84,65480.5872,256,0,0,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
HP,Ultrabook,12.5,8,Windows 10,1.26,71874.72,256,0,0,0,1920x1080,False,Intel,Core i7,2.5,Intel HD
HP,Notebook,15.6,4,Windows 10,2.04,39533.76,0,500,0,0,1366x768,False,Intel,Core i5,2.5,Intel HD
Toshiba,Ultrabook,14.0,8,Windows 10,1.47,91908.0,256,0,0,0,1920x1080,False,Intel,Core i7,2.6,Intel HD
Dell,Notebook,15.6,8,Windows 7,2.09,56633.976,256,0,0,0,1920x1080,False,Intel,Core i5,2.4,Intel HD
HP,Notebook,14.0,8,Windows 10,1.64,53839.9728,256,0,0,0,1920x1080,False,Intel,Core i5,2.5,Intel HD
Lenovo,2 in 1 Convertible,15.6,4,Windows 10,1.8,45128.16,256,0,0,0,1920x1080,True,Intel,Core i7,2.5,Intel HD
